,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt",
321,Morehead St.,OVC,15-17,97.99583802,321,111.6922317,282,0.181762059,321,15,17,10,10,10-Oct,0.308166287,0.399741538,0.264077732,0.308166287,0.399741538,0.264077732,0.9089904,0.821047794,101.4125801,108.0046648,101.4125801,108.0046648,97.79117009,110.5514855,91.5153005,115.5290784,0.064182797,2,0.047848685,1263,1327,1276.9625,0.98906585,1.039184784,0,0.5,-13.2311389,261,62,64.00062862
322,Alcorn St.,SWAC,21-Nov,97.29421096,331,110.9054445,267,0.181563152,322,12,20,11,7,7-Nov,0.383944073,0.67952696,0.179410178,0.383944073,0.67952696,0.179410178,0.851822577,0.679494755,102.5556384,108.7655409,102.5556384,108.7655409,98.51694638,110.2536121,100.5106609,115.0751906,0.174192257,3,-0.039279676,1245,1164,1179.35,1.055666257,0.986984356,0,0.611111111,-15.02371492,298,280,64.67288791
323,Grambling St.,SWAC,22-Dec,95.29671703,346,108.6290434,228,0.181554694,323,12,22,7,11,11-Jul,0.31517087,0.50101864,0.19277278,0.31517087,0.50101864,0.19277278,0.876894229,0.729173642,101.6993117,108.6775892,101.6993117,108.6775892,94.05476619,109.9105058,100.5572439,97.42042317,0.590117169,5,-0.098570332,1164,1179,1180.675,0.985876723,0.99858132,0,0.388888889,-16.92257732,323,349,63.80030757
324,Coastal Carolina,SB,22-Oct,100.7688201,275,115.0473928,331,0.178884348,324,10,22,3,15,15-Mar,0.351567099,0.296560268,0.399599596,0.351567099,0.296560268,0.399599596,0.917505543,0.92955419,103.1675826,108.7424149,103.1675826,108.7424149,102.511842,119.2916118,0,0,0,0,-0.046412024,1187,1354,1152.925,1.029555262,1.174404233,0,0.166666667,-18.33836351,334,292,63.08710625
325,Southern Utah,WAC,19-Dec,95.83209299,340,109.4207154,242,0.178736717,325,12,19,4,12,12-Apr,0.426617447,0.405014084,0.458530285,0.426617447,0.405014084,0.458530285,0.862198385,0.82645409,104.8072406,105.2907694,104.8072406,105.2907694,93.21402935,111.3224233,85.34502705,107.9338151,0.062950678,2,0.067898873,1020,1191,1108.9,0.919830463,1.074037334,0,0.25,-13.55897809,270,42,68.8825845
326,Florida A&M,SWAC,14-17,101.8757853,255,116.3689635,344,0.178047359,326,14,17,10,8,8-Oct,0.358018087,0.629497091,0.209962298,0.358018087,0.629497091,0.209962298,0.830043944,0.584690245,102.1258423,106.9612966,102.1258423,106.9612966,103.040699,116.6068121,97.56606248,108.3680127,0.230137079,5,0.039530346,1299,1265,1205.4375,1.077617048,1.049411521,0,0.555555556,-10.83528324,213,84,67.14478035
327,Niagara,MAAC,20-Nov,100.6268486,280,115.3370747,335,0.172350736,327,11,20,6,14,14-Jun,0.29727305,0.349461089,0.268569629,0.29727305,0.349461089,0.268569629,0.920394056,0.85979911,100.7903732,108.9414648,100.7903732,108.9414648,101.2906556,117.4900991,109.9680896,114.178523,0.393627528,1,-0.036423618,1362,1438,1306.125,1.042779213,1.1009666,0,0.3,-16.77367761,321,271,64.84117309
328,Stonehill,NEC,15-17,99.94683789,292,115.0103196,330,0.165977309,328,15,17,7,9,9-Jul,0.278148782,0.360725664,0.20182545,0.278148782,0.360725664,0.20182545,0.924180605,0.877393007,100.2539851,109.6275626,100.2539851,109.6275626,99.97390215,116.5650845,102.5428996,119.3706107,0.148369681,1,0.033906731,1073,1101,1028.55,1.043216178,1.070438967,0,0.4375,-13.78550407,272,95,65.12053555
329,Holy Cross,Pat,13-19,100.6511534,279,115.8392613,342,0.165723546,329,13,19,5,13,13-May,0.310185783,0.388195087,0.255365973,0.310185783,0.388195087,0.255365973,0.918408629,0.862774221,102.0763307,108.8439704,102.0763307,108.8439704,99.32030813,117.0567298,112.7888591,100.8443215,0.783690772,1,0.037364728,1254,1333,1210.225,1.03617096,1.101448078,0,0.277777778,-15.55881111,306,87,65.8015418
330,Green Bay,Horz,28-Apr,100.400494,286,115.7952918,340,0.162389835,330,5,27,2,18,18-Feb,0.427648163,0.506711832,0.380280181,0.427648163,0.506711832,0.380280181,0.880954099,0.806865625,105.6300729,108.0659771,105.6300729,108.0659771,98.03066898,116.7633062,114.9399348,117.7038779,0.432105433,2,-0.139811303,1365,1587,1369.725,0.996550402,1.158626732,0,0.1,-22.9206872,363,361,69.05248145
331,Stony Brook,CAA,24-Aug,101.5964323,263,117.3044351,351,0.160665106,331,8,24,4,14,14-Apr,0.392458902,0.407442134,0.383646094,0.392458902,0.407442134,0.383646094,0.898283578,0.866868806,104.1551451,107.8087362,104.1551451,107.8087362,101.9492485,116.899913,108.3202805,124.8824751,0.162978972,1,-0.03138571,1178,1316,1145.625,1.028259684,1.148717949,0,0.222222222,-19.64499225,345,257,64.43127032
332,Texas A&M Commerce,Slnd,26-May,96.17569857,337,111.2144795,273,0.158322274,332,5,26,3,17,17-Mar,0.455571856,0.567214231,0.39416855,0.455571856,0.567214231,0.39416855,0.851996925,0.750046387,105.227598,106.4369449,105.227598,106.4369449,96.29336556,111.7760837,85.61291916,104.4310957,0.092377107,3,-0.073794786,1294,1441,1333.2375,0.97056976,1.080827684,0,0.15,-20.158869,350,332,67.38896067
333,Mercyhurst,NEC,15-16,99.97416947,291,115.7956488,341,0.155838431,333,15,16,9,7,7-Sep,0.272615599,0.346762147,0.20310321,0.272615599,0.346762147,0.20310321,0.917065918,0.86463614,100.3054993,109.5413495,100.3054993,109.5413495,100.9883113,116.6578011,84.68907776,96.51517531,0.181947767,1,0.047471935,1116,1133,1061.45,1.051391964,1.067407791,0,0.5625,-12.63711716,246,64,64.54893809
334,USC Upstate,BSth,26-Jun,99.07439348,305,114.888131,329,0.154072494,334,6,26,2,14,14-Feb,0.413326759,0.428694541,0.406833131,0.413326759,0.428694541,0.406833131,0.884672178,0.855428411,106.4496886,108.1235211,106.4496886,108.1235211,101.1638258,116.8516113,0,0,0,0,-0.103271361,1197,1367,1161.3,1.03074141,1.177129079,0,0.125,-21.05379244,356,352,72.68586212
335,Fairfield,MAAC,20-Dec,97.31432809,330,113.3050825,310,0.148099601,335,12,20,8,12,12-Aug,0.322406851,0.370342047,0.295790919,0.322406851,0.370342047,0.295790919,0.93267375,0.905467916,101.7192995,108.8184407,101.7192995,108.8184407,98.73367001,114.6588023,0,0,0,0,0.052902354,1352,1453,1331.4125,1.015462901,1.091322186,0,0.4,-16.97046468,324,55,65.82469074
336,Southern Indiana,OVC,20-Oct,98.60167666,312,114.8050231,327,0.14808628,336,10,20,5,15,15-May,0.293263742,0.344850043,0.267470592,0.293263742,0.344850043,0.267470592,0.940534018,0.914753704,101.3663404,109.2257652,101.3663404,109.2257652,97.0495764,116.3396563,0,0,0,0,-0.029101164,1345,1475,1361.825,0.987645255,1.083105392,0,0.25,-17.47360225,331,252,66.9472241
337,Morgan St.,MEAC,14-18,100.4285644,285,116.9511121,350,0.147850886,337,14,18,7,7,7-Jul,0.272715362,0.30574986,0.228539949,0.272715362,0.30574986,0.228539949,0.913021926,0.868695755,102.0674298,110.6992251,102.0674298,110.6992251,102.642444,118.2269853,104.2757594,129.3935818,0.077134819,2,-0.006342076,1117,1128,1019.7125,1.095406794,1.106194148,0,0.5,-14.49664708,283,197,70.34673286
338,Bellarmine,ASun,26-May,103.4677462,224,120.5439073,359,0.147207578,338,5,26,2,16,16-Feb,0.378064488,0.3839007,0.373849445,0.378064488,0.3839007,0.373849445,0.878521291,0.82939322,104.9192827,109.0438991,104.9192827,109.0438991,104.0246599,120.2285093,110.8349563,114.1505541,0.416058691,2,-0.166139395,1306,1447,1212.175,1.07740219,1.193722029,0,0.111111111,-21.17974692,358,364,66.22333996
339,North Carolina A&T,CAA,25-Jul,96.43722759,335,112.5857733,303,0.144245709,339,7,25,3,15,15-Mar,0.401718584,0.42116482,0.389648832,0.401718584,0.42116482,0.389648832,0.885681477,0.831513203,104.2454816,108.0513117,104.2454816,108.0513117,95.78818894,111.4449878,108.6657246,112.9046165,0.391724342,2,-0.058102087,1173,1326,1203.9,0.974333416,1.101420384,0,0.166666667,-20.15321062,349,313,69.2514766
340,Wagner,NEC,14-16,93.05506843,359,109.0496,238,0.138950913,340,14,16,6,10,10-Jun,0.242722289,0.287102083,0.205236767,0.242722289,0.287102083,0.205236767,0.923540884,0.869529567,99.82798475,110.0793355,99.82798475,110.0793355,95.62394248,112.0663194,90.49860346,91.44651377,0.470078774,1,0.006368444,971,1025,979.5125,0.991309452,1.046438917,0,0.375,-13.07573171,258,160,60.06714861
341,Western Carolina,SC,22-Aug,95.43982058,342,112.3849029,297,0.132447726,341,8,22,4,14,14-Apr,0.412042251,0.421780771,0.41429682,0.412042251,0.421780771,0.41429682,0.861077653,0.778482003,106.0259498,107.8447114,106.0259498,107.8447114,96.78544063,114.7254196,80.94441686,98.48420044,0.094873147,2,-0.038536608,1254,1466,1282.95,0.977434818,1.142678982,0,0.222222222,-16.70674518,320,276,70.38490706
342,Western Illinois,OVC,19-Dec,99.1375586,303,116.7791977,348,0.131995308,342,12,19,6,14,14-Jun,0.282877307,0.307928428,0.269099191,0.282877307,0.307928428,0.269099191,0.939368937,0.914307023,100.9312896,109.027484,100.9312896,109.027484,99.32073793,117.234668,0,0,0,0,0.016964734,1344,1452,1325.225,1.014167406,1.095663001,0,0.3,-16.35036031,316,135,64.3579145
343,West Georgia,ASun,25-Jun,97.10518855,332,114.4813248,323,0.130892058,343,6,25,4,14,14-Apr,0.41692384,0.47696973,0.373557364,0.41692384,0.47696973,0.373557364,0.885500806,0.846221703,105.8322164,109.0778047,105.8322164,109.0778047,97.24401726,114.8379864,96.77087866,109.7077599,0.191088797,1,-0.051149068,1244,1417,1239.7625,1.003417993,1.142960849,0,0.222222222,-20.24203414,351,302,68.01917315
344,Louisiana Monroe,SB,25-Jul,96.48972261,334,114.4778005,322,0.122834168,344,7,25,3,15,15-Mar,0.380748223,0.346882691,0.415013927,0.380748223,0.346882691,0.415013927,0.908129899,0.909071476,103.7414991,108.0146705,103.7414991,108.0146705,98.01397966,116.2938157,0,0,0,0,-0.058270202,1192,1411,1222.875,0.974752121,1.153838291,0,0.166666667,-20.9549358,354,314,67.68783824
345,Buffalo,MAC,22-Sep,95.41649726,344,113.2151738,308,0.122717384,345,9,22,4,14,14-Apr,0.396298562,0.421088135,0.378394982,0.396298562,0.421088135,0.378394982,0.885634332,0.835942052,105.6313767,108.7548732,105.6313767,108.7548732,95.70167623,113.6951991,81.3755696,129.1983198,0.004887645,1,0.025416888,1270,1455,1287.6875,0.986264136,1.129932534,0,0.222222222,-17.33035955,329,116,70.57735943
346,Detroit Mercy,Horz,24-Aug,94.55821794,351,112.2961395,296,0.121625816,346,8,24,4,16,16-Apr,0.410219751,0.45898505,0.384404579,0.410219751,0.45898505,0.384404579,0.88564897,0.81766165,106.0567505,109.092322,106.0567505,109.092322,94.40632842,112.2070196,91.34234814,95.52289549,0.374106049,1,0.025517524,1316,1509,1354.6375,0.971477609,1.113951149,0,0.2,-19.17449466,338,115,66.97997744
347,Le Moyne,NEC,23-Sep,102.6871766,239,122.2216626,362,0.118918248,347,9,23,4,12,12-Apr,0.31723486,0.421673937,0.207776672,0.31723486,0.421673937,0.207776672,0.910436078,0.8545359,101.3067694,108.5996001,101.3067694,108.5996001,104.8252761,125.8830055,92.72190462,116.345577,0.068494953,1,-0.047938587,1176,1273,1098.2875,1.070757884,1.1590772,0,0.25,-19.1826061,339,296,68.57718385
348,Sacramento St.,BSky,25-Jul,95.43320588,343,113.6122628,315,0.118658465,348,7,25,3,15,15-Mar,0.385253738,0.367275652,0.406584121,0.385253738,0.367275652,0.406584121,0.902098729,0.88236537,105.4740116,108.4356933,105.4740116,108.4356933,95.52504448,113.8915139,94.99929301,95.76674279,0.476884175,1,-0.050149671,1161,1327,1179.3875,0.98440928,1.125160306,0,0.166666667,-20.76041783,353,299,65.33063628
349,Northern Illinois,MAC,25-Jun,94.0442422,353,112.1296887,292,0.116835529,349,6,25,2,16,16-Feb,0.369234696,0.352118954,0.381596065,0.369234696,0.352118954,0.381596065,0.908494853,0.895961056,105.1298425,109.0205045,105.1298425,109.0205045,95.70095473,112.5100995,0,0,0,0,-0.089487808,1262,1424,1281.125,0.985071714,1.111523075,0,0.111111111,-21.09089651,357,342,68.85319937
350,New Orleans,Slnd,27-Apr,98.82509684,309,117.9057901,354,0.116074068,350,4,27,2,18,18-Feb,0.500373053,0.668781368,0.40774848,0.500373053,0.668781368,0.40774848,0.822276014,0.676782101,106.1242014,105.55879,106.1242014,105.55879,99.86616104,119.6213814,101.9279706,118.5453506,0.149715293,4,-0.037987676,1383,1596,1374.45,1.00622067,1.161191749,0,0.1,-19.98520404,347,274,69.16077965
351,Central Arkansas,ASun,24-Sep,97.42142367,327,116.6192256,346,0.112198154,351,9,24,4,14,14-Apr,0.405133263,0.432136475,0.383810972,0.405133263,0.432136475,0.383810972,0.862187757,0.79552059,105.8014109,109.0537963,105.8014109,109.0537963,98.1054332,117.8902634,115.0152549,135.250756,0.134265863,3,-0.001098511,1242,1419,1217.3875,1.020217474,1.165610785,0,0.222222222,-18.19194546,333,180,66.27340244
352,Stetson,ASun,24-Aug,99.18060111,302,119.0431096,358,0.109169993,352,8,24,6,12,12-Jun,0.373163598,0.411231712,0.360168041,0.373163598,0.411231712,0.360168041,0.885735454,0.828260158,105.48269,109.6819604,105.48269,109.6819604,101.3042051,118.7379861,91.30839569,100.3534152,0.25232759,2,-0.025481905,1288,1447,1226.2625,1.050346072,1.180008359,0,0.333333333,-19.33766492,342,242,67.56058828
353,NJIT,AE,25-Jun,94.01912502,354,113.5474878,314,0.10244819,353,6,25,3,13,13-Mar,0.321323416,0.361343027,0.28380503,0.321323416,0.361343027,0.28380503,0.918769344,0.887780238,102.2361882,109.6935662,102.2361882,109.6935662,95.14408433,114.483953,101.8188324,126.918236,0.073508635,1,-0.080365489,1079,1208,1097.8,0.982874841,1.100382583,0,0.1875,-21.57688101,361,336,66.25460115
354,Cal St. Fullerton,BW,26-Jun,92.07255304,362,111.7467145,284,0.097346114,354,6,26,1,19,19-Jan,0.489603285,0.485318679,0.492174048,0.489603285,0.485318679,0.492174048,0.837322925,0.797516851,106.8808018,105.5261724,106.8808018,105.5261724,89.51650235,113.1607085,87.95785746,115.234212,0.042850098,2,0.006510541,1255,1638,1425.9125,0.880138157,1.148738089,0,0.05,-19.28141627,341,159,68.03897934
355,Canisius,MAAC,28-Mar,99.12880486,304,121.0682043,360,0.091185845,355,3,28,3,17,17-Mar,0.379250596,0.558700653,0.280553065,0.379250596,0.558700653,0.280553065,0.881617708,0.755215502,102.7652036,107.0677233,102.7652036,107.0677233,97.90706494,119.5124189,79.79686957,116.4292853,0.012809222,2,-0.091498929,1312,1516,1324.4875,0.990571825,1.144593664,0,0.15,-23.3666059,364,344,66.14146121
356,New Hampshire,AE,24-Aug,93.83685227,355,115.0772818,332,0.087341825,356,8,24,6,10,10-Jun,0.319276187,0.347744422,0.285733814,0.319276187,0.347744422,0.285733814,0.917486599,0.886683921,102.9649402,109.6455685,102.9649402,109.6455685,94.75184214,115.2121909,91.96274777,104.623562,0.18492499,1,-0.002980495,1067,1203,1085.4625,0.982991121,1.108283335,0,0.375,-20.46897066,352,185,67.58494864
357,Prairie View A&M,SWAC,27-May,95.92162586,339,117.7146408,353,0.086715304,357,5,27,4,14,14-Apr,0.37432385,0.635788732,0.196392351,0.37432385,0.635788732,0.196392351,0.859212238,0.700515336,102.3322729,108.5383174,102.3322729,108.5383174,93.22003557,117.5454722,123.5557805,117.1151584,0.649229154,4,-0.1101488,1232,1343,1266.3125,0.972903608,1.060559696,0,0.222222222,-21.3313338,359,355,70.26075199
358,Alabama A&M,SWAC,22-Oct,92.80950883,360,114.8644924,328,0.079303655,358,10,22,6,12,12-Jun,0.27935939,0.403389034,0.195216018,0.27935939,0.403389034,0.195216018,0.923569366,0.859249552,100.6310487,110.8801246,100.6310487,110.8801246,93.42269929,113.9789454,80.42487564,109.9848486,0.026604256,1,-0.035823258,1295,1378,1326.6375,0.976152114,1.038716303,0,0.333333333,-18.77377825,335,270,70.69657556
359,Maryland Eastern Shore,MEAC,25-Jun,94.83704032,348,118.7773136,356,0.069879665,359,6,25,2,12,12-Feb,0.3557553,0.452790159,0.23988557,0.3557553,0.452790159,0.23988557,0.853578352,0.758719442,104.8359156,108.3618488,104.8359156,108.3618488,92.42224135,118.7728752,88.16735736,112.5801108,0.056736653,5,-0.088232947,908,1045,930.8625,0.975439445,1.122614779,0,0.142857143,-19.47490439,343,341,66.02923792
360,The Citadel,SC,25-May,93.6312224,356,117.4517329,352,0.068712878,360,5,25,0,18,0-18,0.343007786,0.228015608,0.421522202,0.343007786,0.228015608,0.421522202,0.913874663,0.92317838,104.4409029,109.1345919,104.4409029,109.1345919,94.0542942,118.1388585,92.76371259,136.4764621,0.011657135,1,-0.106483172,1126,1383,1183.475,0.951435392,1.168592492,0,0,-21.50692712,360,354,64.48304815
361,Chicago St.,NEC,28-Apr,92.47942912,361,116.0850806,343,0.068218844,361,4,28,4,12,12-Apr,0.419930344,0.646023408,0.214252203,0.419930344,0.646023408,0.214252203,0.844936606,0.711482375,104.1880037,107.2167793,104.1880037,107.2167793,93.22183288,116.8354534,87.78013779,115.4394082,0.041092415,3,-0.028328235,1045,1171,1076.2375,0.970975273,1.088049803,0,0.25,-21.78096097,362,249,68.5105871
362,Coppin St.,MEAC,24-Jun,87.80292325,363,112.4426031,299,0.054966151,362,6,24,4,10,10-Apr,0.384133435,0.512670828,0.242077635,0.384133435,0.512670828,0.242077635,0.873596447,0.793106517,104.474562,109.5429057,104.474562,109.5429057,88.86154332,113.8080224,0,0,0,0,0.022051217,942,1077,993.925,0.947757628,1.083582765,0,0.285714286,-19.03194145,337,125,67.93498484
363,Arkansas Pine Bluff,SWAC,25-Jun,95.00668733,347,121.6900039,361,0.054857845,363,6,25,3,15,15-Mar,0.3162332,0.494070852,0.187794895,0.3162332,0.494070852,0.187794895,0.868452965,0.727622564,101.0805726,108.9959585,101.0805726,108.9959585,93.98225312,120.7006135,96.24744315,129.4384855,0.032069388,5,-0.072364365,1271,1394,1290.6,0.984813265,1.080117775,0,0.166666667,-20.08065827,348,331,71.57186437
364,Mississippi Valley St.,SWAC,28-Mar,82.86076213,364,125.164729,364,0.008633843,364,3,28,1,17,17-Jan,0.400261522,0.687074574,0.193118762,0.400261522,0.687074574,0.193118762,0.812539196,0.595277067,103.9742637,106.7800181,103.9742637,106.7800181,83.31478393,125.2010683,88.43015899,112.5951671,0.058511669,6,-0.002771475,1013,1392,1192.6125,0.849395759,1.167185486,0,0.055555556,-21.03771033,355,183,64.77583885
